======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 30.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 29.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,61673,28.29,1.71,5.7,8.8,21,Z3,30.000,0.185,1
DATA,61931,28.30,1.70,5.7,8.7,21,Z3,30.000,-0.070,1
DATA,62189,28.31,1.69,5.6,8.7,21,Z3,30.000,-0.044,1
DATA,62447,28.28,1.72,5.7,8.8,21,Z3,30.000,0.255,1
DATA,62705,28.30,1.70,5.7,8.7,21,Z3,30.000,-0.229,1
DATA,62964,28.29,1.71,5.7,8.8,21,Z3,30.000,0.103,1
DATA,63222,28.25,1.75,5.8,8.9,21,Z3,30.000,0.437,1
DATA,63480,28.29,1.71,5.7,8.8,21,Z3,30.000,-0.403,1
DATA,63738,28.32,1.68,5.6,8.7,21,Z3,30.000,-0.333,1
DATA,63997,28.33,1.67,5.6,8.7,21,Z3,30.000,-0.018,1
DATA,64255,28.24,1.76,5.9,8.9,21,Z3,30.000,0.862,1
DATA,64513,28.30,1.70,5.7,8.7,21,Z3,30.000,-0.629,1
DATA,64771,28.58,1.42,4.7,8.0,21,Z3,30.000,-2.734,1
DATA,65029,28.59,1.41,4.7,8.0,21,Z3,30.000,-0.170,1
DATA,65288,28.70,1.30,4.3,7.7,21,Z3,30.000,-1.058,1
DATA,65546,28.52,1.48,4.9,8.2,21,Z3,30.000,1.743,1
DATA,65804,28.55,1.45,4.8,8.1,21,Z3,30.000,-0.215,1
DATA,66062,28.25,1.75,5.8,9.0,21,Z3,30.000,2.938,1
DATA,66321,28.29,1.71,5.7,8.7,21,Z3,30.000,-0.433,1
DATA,66579,28.36,1.64,5.5,8.6,21,Z3,30.000,-0.666,1
DATA,66837,28.47,1.53,5.1,8.3,21,Z3,30.000,-1.091,1
DATA,67095,28.51,1.49,5.0,8.2,21,Z3,30.000,-0.351,1
DATA,67353,28.45,1.55,5.2,8.4,21,Z3,30.000,0.529,1
DATA,67612,28.46,1.54,5.1,8.3,21,Z3,30.000,-0.096,1
DATA,67870,28.46,1.54,5.1,8.4,21,Z3,30.000,0.059,1
DATA,68128,28.49,1.51,5.0,8.3,21,Z3,30.000,-0.336,1
DATA,68386,28.55,1.45,4.8,8.1,21,Z3,30.000,-0.633,1
DATA,68644,28.59,1.41,4.7,8.0,21,Z3,30.000,-0.318,1
DATA,68903,28.54,1.46,4.9,8.2,21,Z3,30.000,0.440,1
DATA,69161,28.54,1.46,4.9,8.2,21,Z3,30.000,0.022,1
DATA,69419,28.48,1.52,5.1,8.3,21,Z3,30.000,0.614,1
DATA,69677,28.54,1.46,4.9,8.1,21,Z3,30.000,-0.625,1
DATA,69935,28.51,1.49,5.0,8.2,21,Z3,30.000,0.277,1
DATA,70194,28.49,1.51,5.0,8.3,21,Z3,30.000,0.222,1
DATA,70452,28.51,1.49,5.0,8.2,21,Z3,30.000,-0.200,1
DATA,70710,28.48,1.52,5.1,8.3,21,Z3,30.000,0.281,1
DATA,70968,28.45,1.55,5.2,8.4,21,Z3,30.000,0.326,1
DATA,71226,28.50,1.50,5.0,8.2,21,Z3,30.000,-0.529,1
DATA,71485,28.60,1.40,4.7,8.0,21,Z3,30.000,-0.995,1
DATA,71743,28.61,1.39,4.6,8.0,21,Z3,30.000,-0.074,1
DATA,72001,28.53,1.47,4.9,8.2,21,Z3,30.000,0.832,1
DATA,72259,28.51,1.49,5.0,8.2,21,Z3,30.000,0.129,1
DATA,72518,28.63,1.37,4.6,7.9,21,Z3,30.000,-1.121,1
DATA,72776,28.96,1.04,3.5,7.0,21,Z3,30.000,-3.337,1
DATA,73034,28.80,1.20,4.0,7.6,21,Z3,30.000,1.613,1
DATA,73292,28.38,1.62,5.4,8.7,21,Z3,30.000,4.192,1
DATA,73550,28.47,1.53,5.1,8.3,21,Z3,30.000,-0.928,1
DATA,73809,28.73,1.27,4.2,7.6,21,Z3,30.000,-2.542,1
DATA,74067,28.53,1.47,4.9,8.2,21,Z3,30.000,1.935,1
DATA,74325,28.48,1.52,5.1,8.3,21,Z3,30.000,0.499,1
DATA,74583,28.66,1.34,4.5,7.8,21,Z3,30.000,-1.776,1
DATA,74841,28.58,1.42,4.7,8.1,21,Z3,30.000,0.825,1
DATA,75100,28.58,1.42,4.7,8.1,21,Z3,30.000,-0.007,1
DATA,75358,28.56,1.44,4.8,8.1,21,Z3,30.000,0.189,1
