Scenario,Setpoint_g,TrialNo,Column,RegeneratedValue,CanonicalValue,AbsoluteDifference,Tolerance,Status,Notes
Manual Presisi,25.0,1,TimeTo90_s,42.577,42.577,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,1,RiseTime_10_90_s,37.71,37.71,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,1,SettlingTime_s,81.323,81.323,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,1,BridgingCount,3,3,,EXACT,MATCH,Exact match
Manual Presisi,25.0,1,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,1,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,1,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,1,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,1,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,TrialNo,2,2,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,FileName,ManualPresisi_SP25_trial02.txt,ManualPresisi_SP25_trial02.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,FinalMass_g,27.38,27.38,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,FinalError_g,2.38,2.38,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,FinalError_pct,9.53,9.53,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,AbsError_g,2.38,2.38,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,AbsError_pct,9.53,9.53,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,MaxOvershoot_g,2.38,2.38,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,MaxOvershoot_pct,9.53,9.53,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,2,Duration_s,32.51,32.51,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,2,TimeTo90_s,32.248,32.248,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,2,RiseTime_10_90_s,24.798,24.798,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,2,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Presisi,25.0,2,BridgingCount,4,4,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,2,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,2,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,TrialNo,3,3,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,FileName,ManualPresisi_SP25_trial03.txt,ManualPresisi_SP25_trial03.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,FinalMass_g,32.6,32.6,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,FinalError_g,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,FinalError_pct,30.4,30.4,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,AbsError_g,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,AbsError_pct,30.4,30.4,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,MaxOvershoot_g,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,MaxOvershoot_pct,30.4,30.4,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,3,Duration_s,38.96,38.96,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,3,TimeTo90_s,38.448,38.448,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,3,RiseTime_10_90_s,30.998,30.998,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,3,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Presisi,25.0,3,BridgingCount,6,6,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,3,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,3,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,TrialNo,4,4,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,FileName,ManualPresisi_SP25_trial04.txt,ManualPresisi_SP25_trial04.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,FinalMass_g,30.12,30.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,FinalError_g,5.12,5.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,FinalError_pct,20.46,20.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,AbsError_g,5.12,5.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,AbsError_pct,20.46,20.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,MaxOvershoot_g,5.12,5.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,MaxOvershoot_pct,20.46,20.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,4,Duration_s,20.37,20.37,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,4,TimeTo90_s,19.85,19.85,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,4,RiseTime_10_90_s,12.658,12.658,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,4,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Presisi,25.0,4,BridgingCount,3,3,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,4,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,4,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,TrialNo,5,5,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,FileName,ManualPresisi_SP25_trial05.txt,ManualPresisi_SP25_trial05.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,FinalMass_g,24.9,24.9,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,FinalError_g,-0.1,-0.1,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,FinalError_pct,-0.4,-0.4,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,AbsError_g,0.1,0.1,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,AbsError_pct,0.4,0.4,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,Duration_s,40.25,40.25,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,5,TimeTo90_s,39.738,39.738,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,5,RiseTime_10_90_s,32.288,32.288,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,5,SettlingTime_s,39.996,39.996,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,5,BridgingCount,6,6,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,5,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,5,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,TrialNo,6,6,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,FileName,ManualPresisi_SP25_trial06.txt,ManualPresisi_SP25_trial06.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,FinalMass_g,27.72,27.72,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,FinalError_g,2.72,2.72,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,FinalError_pct,10.87,10.87,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,AbsError_g,2.72,2.72,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,AbsError_pct,10.87,10.87,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,MaxOvershoot_g,2.72,2.72,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,MaxOvershoot_pct,10.87,10.87,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,6,Duration_s,45.16,45.16,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,6,TimeTo90_s,44.904,44.904,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,6,RiseTime_10_90_s,40.553,40.553,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,6,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Presisi,25.0,6,BridgingCount,8,8,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,6,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,6,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,TrialNo,7,7,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,FileName,ManualPresisi_SP25_trial07.txt,ManualPresisi_SP25_trial07.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,FinalMass_g,24.67,24.67,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,FinalError_g,-0.33,-0.33,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,FinalError_pct,-1.34,-1.34,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,AbsError_g,0.33,0.33,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,AbsError_pct,1.34,1.34,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,Duration_s,51.88,51.88,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,7,TimeTo90_s,44.643,44.643,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,7,RiseTime_10_90_s,40.293,40.293,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,7,SettlingTime_s,48.0,48.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,7,BridgingCount,6,6,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,7,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,7,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,TrialNo,8,8,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,FileName,ManualPresisi_SP25_trial08.txt,ManualPresisi_SP25_trial08.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,FinalMass_g,24.88,24.88,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,FinalError_g,-0.12,-0.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,FinalError_pct,-0.47,-0.47,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,AbsError_g,0.12,0.12,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,AbsError_pct,0.47,0.47,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,Duration_s,60.92,60.92,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,8,TimeTo90_s,41.546,41.546,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,8,RiseTime_10_90_s,37.196,37.196,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,8,SettlingTime_s,54.203,54.203,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,8,BridgingCount,5,5,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,8,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,8,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,TrialNo,9,9,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,FileName,ManualPresisi_SP25_trial09.txt,ManualPresisi_SP25_trial09.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,FinalMass_g,24.84,24.84,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,FinalError_g,-0.16,-0.16,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,FinalError_pct,-0.65,-0.65,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,AbsError_g,0.16,0.16,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,AbsError_pct,0.65,0.65,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,Duration_s,69.19,69.19,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,9,TimeTo90_s,63.245,63.245,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,9,RiseTime_10_90_s,55.795,55.795,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,9,SettlingTime_s,66.862,66.862,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,9,BridgingCount,10,10,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,9,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,9,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,TrialNo,10,10,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,FileName,ManualPresisi_SP25_trial10.txt,ManualPresisi_SP25_trial10.txt,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,FinalMass_g,24.77,24.77,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,FinalError_g,-0.23,-0.23,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,FinalError_pct,-0.91,-0.91,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,AbsError_g,0.23,0.23,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,AbsError_pct,0.91,0.91,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,Duration_s,83.66,83.66,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,10,TimeTo90_s,60.147,60.147,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,10,RiseTime_10_90_s,49.597,49.597,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,10,SettlingTime_s,79.006,79.006,0.0,0.005,MATCH,Within tolerance
Manual Presisi,25.0,10,BridgingCount,10,10,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,25.0,10,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,25.0,10,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,Setpoint_g,30.0,30.0,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,TrialNo,1,1,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,FileName,ManualPresisi_SP30_trial01.txt,ManualPresisi_SP30_trial01.txt,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,FinalMass_g,31.11,31.11,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,FinalError_g,1.11,1.11,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,FinalError_pct,3.69,3.69,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,AbsError_g,1.11,1.11,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,AbsError_pct,3.69,3.69,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,MaxOvershoot_g,1.11,1.11,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,MaxOvershoot_pct,3.69,3.69,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,Duration_s,72.8,72.8,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,1,TimeTo90_s,72.283,72.283,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,1,RiseTime_10_90_s,63.283,63.283,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,1,SettlingTime_s,72.541,72.541,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,1,BridgingCount,11,11,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,30.0,1,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,1,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,Setpoint_g,30.0,30.0,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,TrialNo,2,2,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,FileName,ManualPresisi_SP30_trial02.txt,ManualPresisi_SP30_trial02.txt,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,FinalMass_g,30.14,30.14,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,FinalError_g,0.14,0.14,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,FinalError_pct,0.47,0.47,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,AbsError_g,0.14,0.14,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,AbsError_pct,0.47,0.47,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,MaxOvershoot_g,0.14,0.14,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,MaxOvershoot_pct,0.47,0.47,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,Duration_s,52.4,52.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,2,TimeTo90_s,37.93,37.93,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,2,RiseTime_10_90_s,30.48,30.48,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,2,SettlingTime_s,50.071,50.071,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,2,BridgingCount,4,4,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,30.0,2,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,2,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,Setpoint_g,30.0,30.0,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,TrialNo,3,3,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,FileName,ManualPresisi_SP30_trial03.txt,ManualPresisi_SP30_trial03.txt,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,FinalMass_g,30.0,30.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,FinalError_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,FinalError_pct,0.01,0.01,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,AbsError_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,AbsError_pct,0.01,0.01,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,MaxOvershoot_pct,0.01,0.01,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,Duration_s,51.88,51.88,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,3,TimeTo90_s,51.363,51.363,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,3,RiseTime_10_90_s,43.912,43.912,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,3,SettlingTime_s,51.363,51.363,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,3,BridgingCount,6,6,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,Valid,True,True,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Presisi,30.0,3,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Presisi,30.0,3,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,Scenario,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,Controller,Manual Presisi,Manual Presisi,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,Setpoint_g,30.0,30.0,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,TrialNo,4,4,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,FileName,ManualPresisi_SP30_trial04.txt,ManualPresisi_SP30_trial04.txt,,EXACT,MATCH,Exact match
Manual Presisi,30.0,4,FinalMass_g,30.46,30.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,4,FinalError_g,0.46,0.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,4,FinalError_pct,1.53,1.53,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,4,AbsError_g,0.46,0.46,0.0,0.005,MATCH,Within tolerance
Manual Presisi,30.0,4,AbsError_pct,1.53,1.53,0.0,0.005,MATCH,Within tolerance
